"user_id","has_children","group_age","avg_scaled_room_price","f_discount_per","f_discount_ratio","packages_per_session","flights_ratio","cancellations_ratio","hotels_ratio","avg_scaled_session_in_seconds","return_ratio","avg_scaled_distance_km","avg_scaled_nights","scaled_bags_per_flight","scaled_price_per_km","scaled_clicks_per_session"
"517894","false","41-55","0.36294416243654822335","","0.00","0.25","0.25","0.00","0.38","0.3248456790123457","1.00","0.30516476253422717402","0.00000000000000000000","0.00000000000000000000","0.05611901711052345631","0.57329842931937172775"
"517898","true","17-25","0.39847715736040609137","0.10000000000000000000","0.25","0.25","0.38","0.13","0.25","0.22516166960611403","1.00","0.10534101280961822931","0.00000000000000000000","0.11816578483245149912","0.04721808094555916922","0.35340314136125654450"
"517925","false","26-40","","0.16666666666666666667","0.33","0.11","0.11","0.00","0.11","0.1627800640146319","1.00","0.13549239920687376074","0.00000000000000000000","0.00000000000000000000","0.10583759024202542552","0.18324607329842931937"
"517931","false","26-40","0.55329949238578680203","0.05000000000000000000","0.11","0.33","0.33","0.00","0.56","0.22702331961591218","0.67","0.25773455449595568565","0.00000000000000000000","0.11816578483245149912","0.03599067647303436579","0.30366492146596858639"
"517961","true","55+","0.21383248730964467005","0.10000000000000000000","0.25","0.50","0.50","0.13","0.50","0.18801440329218108","1.00","0.34538759323954300821","0.00000000000000000000","0.26455026455026455026","0.08878124687469800888","0.33507853403141361257"
"517967","true","41-55","0.45939086294416243655","","0.00","0.13","0.13","0.00","0.25","0.19165196942974722","1.00","0.23198942498347653668","0.00000000000000000000","0.00000000000000000000","0.04401615054434048821","0.28272251308900523560"
"517968","false","41-55","0.32233502538071065990","","0.00","0.25","0.25","0.00","0.50","0.26080246913580246","1.00","0.13520913983570956473","0.00000000000000000000","0.00000000000000000000","0.05315599937339619720","0.43455497382198952880"
"518012","false","26-40","0.16751269035532994924","","0.00","0.25","0.25","0.00","0.25","0.2214506172839506","1.00","0.16353507695212916628","0.00000000000000000000","0.00000000000000000000","0.04601464508220255975","0.34816753926701570681"
"518015","true","26-40","0.32043147208121827411","0.10000000000000000000","0.25","0.50","0.50","0.00","0.50","0.2638888888888889","1.00","0.17403927863280143518","0.00000000000000000000","0.04409171075837742504","0.05075036315486213122","0.44240837696335078534"
"518041","false","17-25","0.24873096446700507614","","0.00","0.00","0.00","0.00","0.13","0.2191358024691358","","","0.00000000000000000000","","","0.34293193717277486911"
"518044","true","41-55","0.22842639593908629442","","0.00","0.11","0.22","0.00","0.33","0.2245084590763603","1.00","0.19544896610329525069","0.00000000000000000000","0.17636684303350970018","0.05149612374602485244","0.30104712041884816754"
"518074","false","26-40","0.29949238578680203046","0.10000000000000000000","0.11","0.11","0.22","0.00","0.11","0.21513488797439415","1.00","0.20777074874893777736","0.00000000000000000000","0.08818342151675485009","0.07072193830393889025","0.28010471204188481675"
"518084","false","17-25","0.25634517766497461929","0.05000000000000000000","0.13","0.13","0.13","0.00","0.13","0.17798353909465023","1.00","0.28949107732980832783","","0.17636684303350970018","0.10064090530163009000","0.25392670157068062827"
"518092","false","41-55","0.39593908629441624365","0.12500000000000000000","0.25","0.38","0.63","0.00","0.38","0.26491769547325106","1.00","0.18476064583136625437","0.00000000000000000000","0.07054673721340388007","0.05135129118800286606","0.43717277486910994764"
"518121","false","26-40","0.64128595600676818951","0.10000000000000000000","0.22","0.33","0.33","0.00","0.33","0.2978966620941929","1.00","0.22226418657350580682","0.00000000000000000000","0.11816578483245149912","0.08226665410350546224","0.44240837696335078534"
"518127","false","26-40","0.25634517766497461929","0.10000000000000000000","0.13","0.50","0.50","0.00","0.50","0.2752057613168724","1.00","0.11103767349636483807","0.00000000000000000000","0.04409171075837742504","0.05846026223920725114","0.46073298429319371728"
"518135","false","26-40","0.12373096446700507614","0.10000000000000000000","0.25","0.38","0.38","0.13","0.50","0.20340975896531452","1.00","0.30006609385327164573","0.00000000000000000000","0.00000000000000000000","0.04940351895525120025","0.38481675392670157068"
"518191","false","41-55","0.19120135363790186125","0.10000000000000000000","0.22","0.33","0.44","0.11","0.33","0.18904320987654322","0.50","0.10992824095930507034","0.00000000000000000000","0.13227513227513227513","0.02885884037059027143","0.28795811518324607330"
"518196","true","55+","0.57994923857868020305","0.25000000000000000000","0.13","0.13","0.25","0.00","0.25","0.1895576131687243","1.00","0.34439618544046832216","0.00000000000000000000","0.17636684303350970018","0.04999669757799770424","0.28272251308900523560"
"518211","true","26-40","0.20431472081218274112","0.05000000000000000000","0.11","0.44","0.44","0.00","0.44","0.2133058984910837","1.00","0.21485223302804267775","0.00000000000000000000","0.13227513227513227513","0.05323074516366619499","0.28534031413612565445"
"518219","false","26-40","0.28680203045685279188","0.20000000000000000000","0.13","0.25","0.38","0.00","0.25","0.22093621399176955","1.00","0.18087684512007050011","0.00000000000000000000","0.05820105820105820106","0.05286281189565555909","0.34816753926701570681"
"518281","true","41-55","0.39678510998307952623","0.16666666666666666667","0.38","0.38","0.50","0.00","0.38","0.2734053497942387","0.75","0.25932395430082145218","0.00000000000000000000","0.08818342151675485009","0.04821529769376020135","0.46073298429319371728"
"518324","false","26-40","0.35279187817258883249","0.07500000000000000000","0.25","0.63","0.63","0.00","0.63","0.4148662551440329","0.80","0.09844207345859692192","0.00000000000000000000","0.07054673721340388007","0.05168407923684414130","0.76963350785340314136"
"518334","true","26-40","0.52664974619289340102","0.15000000000000000000","0.25","0.13","0.13","0.00","0.25","0.2006172839506173","1.00","0.15796430931923331130","0.00000000000000000000","0.17636684303350970018","0.05281979564318525339","0.30628272251308900524"
"518338","true","26-40","0.32677664974619289340","0.05000000000000000000","0.13","0.38","0.38","0.00","0.50","0.2950102880658436","1.00","0.12431939067761936235","0.00000000000000000000","0.00000000000000000000","0.04724054878704599132","0.50785340314136125654"
"518347","true","41-55","0.55160744500846023689","0.10000000000000000000","0.13","0.38","0.50","0.00","0.38","0.23251028806584362","1.00","0.13794731375696345954","0.00000000000000000000","0.04409171075837742504","0.05320448524544744490","0.37172774869109947644"
"518348","true","26-40","0.40355329949238578680","0.15000000000000000000","0.38","0.13","0.13","0.00","0.25","0.22247942386831274","1.00","0.32735341327542252856","0.00000000000000000000","0.17636684303350970018","0.04811617942489111467","0.34816753926701570681"
"518354","false","17-25","","0.05000000000000000000","0.13","0.00","0.00","0.00","0.00","0.16280864197530864","","","","","","0.22513089005235602094"
"518372","false","26-40","0.26395939086294416244","0.10000000000000000000","0.25","0.25","0.25","0.00","0.25","0.26440329218106995","1.00","0.15319610990463601171","0.00000000000000000000","0.08818342151675485009","0.05109782263177736834","0.44502617801047120419"
"518393","false","26-40","0.16243654822335025381","0.05000000000000000000","0.13","0.25","0.25","0.00","0.25","0.16640946502057613","1.00","0.26678311774147861392","0.00000000000000000000","0.00000000000000000000","0.05084630611255801855","0.23298429319371727749"
"518406","false","41-55","0.19204737732656514382","","0.00","0.38","0.38","0.00","0.38","0.2191358024691358","0.67","0.04890945142101784534","0.00000000000000000000","0.05820105820105820106","0.04694083754438501035","0.34816753926701570681"
"518416","false","41-55","0.10786802030456852792","0.10000000000000000000","0.25","0.38","0.38","0.00","0.38","0.33976337448559674","1.00","0.16674534982532338778","0.00000000000000000000","0.11816578483245149912","0.05208385167317051495","0.61256544502617801047"
"518422","false","55+","0.24365482233502538071","0.15000000000000000000","0.13","0.00","0.00","0.00","0.13","0.27829218106995884","","","0.00000000000000000000","","","0.47382198952879581152"
"518443","false","55+","0.61675126903553299493","","0.00","0.13","0.13","0.00","0.25","0.17824074074074076","1.00","0.27986025871022566330","0.00000000000000000000","0.17636684303350970018","0.05273175403032780531","0.26178010471204188482"
"518450","true","55+","0.68020304568527918782","","0.00","0.00","0.13","0.00","0.13","0.20601851851851852","1.00","0.27381739212538948164","0.00000000000000000000","0.00000000000000000000","0.04889547907246149304","0.31413612565445026178"
"518480","true","41-55","0.38642131979695431472","0.17500000000000000000","0.25","0.38","0.38","0.00","0.50","0.2579732510288066","1.00","0.19189248733201145627","0.00000000000000000000","0.23456790123456790123","0.08993508816728238341","0.42931937172774869110"
"518495","false","17-25","0.47969543147208121828","0.23333333333333333333","0.38","0.25","0.25","0.00","0.25","0.2857510288065843","1.00","0.10088754602964781418","0.00000000000000000000","0.17636684303350970018","0.05180782803688696954","0.48952879581151832461"
"518516","true","55+","0.37478849407783417936","0.10000000000000000000","0.09","0.27","0.27","0.00","0.27","0.235877291432847","1.00","0.16425896201177100053","0.00000000000000000000","0.11816578483245149912","0.04648748341765867919","0.24345549738219895288"
"518526","false","41-55","0.39530456852791878173","0.10000000000000000000","0.13","0.63","0.63","0.00","0.63","0.3333333333333333","0.80","0.17356245869134170522","0.00000000000000000000","0.03527336860670194004","0.05821488493226573071","0.58376963350785340314"
"518527","false","41-55","0.43807106598984771574","0.29999999999999995000","0.25","0.63","0.63","0.00","0.63","0.3888888888888889","1.00","0.16183552072514399018","0.00000000000000000000","0.03527336860670194004","0.07990474872404350125","0.70418848167539267016"
"518533","true","26-40","0.14974619289340101523","0.17500000000000000000","0.25","0.13","0.38","0.00","0.13","0.20190329218106998","1.00","0.25653857048437352469","0.00000000000000000000","0.11816578483245149912","0.04791940375795866439","0.30628272251308900524"
"518535","false","41-55","0.35406091370558375635","0.10000000000000000000","0.11","0.11","0.22","0.00","0.22","0.2713763145861912","1.00","0.21725993768293834388","0.00000000000000000000","0.08818342151675485009","0.04697830402677163064","0.39528795811518324607"
"518541","false","41-55","0.37690355329949238579","0.12500000000000000000","0.25","0.13","0.38","0.00","0.25","0.1936728395061728","1.00","0.38155037295817203286","0.00000000000000000000","0.11816578483245149912","0.04880539266150798081","0.29319371727748691099"
"518567","false","17-25","0.09137055837563451777","0.25000000000000000000","0.11","0.11","0.11","0.00","0.11","0.206904435299497","1.00","0.10905485789821546596","0.00000000000000000000","0.17636684303350970018","0.05426587314278097090","0.26439790575916230366"
"518579","false","41-55","0.20304568527918781726","","0.00","0.25","0.25","0.00","0.38","0.2111625514403292","1.00","0.24874893777735813427","0.00000000000000000000","0.08818342151675485009","0.05498053959804099689","0.32722513089005235602"
"518582","true","41-55","0.26269035532994923858","","0.00","0.25","0.38","0.00","0.38","0.26043503821281594","1.00","0.09937682938343876877","0.33333333333333333333","0.05820105820105820106","0.09312002786554053130","0.43717277486910994764"
"518585","true","41-55","0.36632825719120135364","0.15000000000000000000","0.38","0.38","0.38","0.00","0.38","0.2767489711934156","1.00","0.21043023951153495106","0.00000000000000000000","0.11816578483245149912","0.05257965906210616005","0.47120418848167539267"
"518612","false","41-55","0.33164128595600676819","","0.00","0.63","0.63","0.00","0.75","0.2934670781893004","1.00","0.09959399490133131904","0.00000000000000000000","0.10582010582010582011","0.05952019409510431615","0.50785340314136125654"
"518628","true","41-55","","0.15000000000000000000","0.13","0.00","0.00","0.00","0.00","0.15200617283950618","","","","","","0.19895287958115183246"
"518629","false","41-55","0.24365482233502538071","0.15000000000000000000","0.25","0.75","0.75","0.13","0.75","0.35528120713305894","1.00","0.15237780505460611211","0.00000000000000000000","0.11816578483245149912","0.05070266954198911259","0.57329842931937172775"
"518639","false","26-40","0.20050761421319796954","0.10000000000000000000","0.13","0.13","0.13","0.00","0.13","0.21424897119341563","1.00","0.12538948163535076952","0.00000000000000000000","0.17636684303350970018","0.04902380551536824487","0.33507853403141361257"
"518642","false","55+","0.71065989847715736041","0.20000000000000000000","0.11","0.00","0.00","0.00","0.11","0.16895290352080475","","","0.00000000000000000000","","","0.19109947643979057592"
"518645","false","17-25","","0.10000000000000000000","0.13","0.00","0.00","0.00","0.00","0.169238683127572","","","","","","0.23821989528795811518"
"518694","false","26-40","0.26903553299492385787","0.15000000000000000000","0.25","0.13","0.13","0.00","0.25","0.2551440329218107","1.00","0.40855443300915871967","0.00000000000000000000","0.00000000000000000000","0.04330514887522869050","0.41623036649214659686"
"518696","true","26-40","0.12436548223350253807","0.20000000000000000000","0.38","0.00","0.00","0.00","0.13","0.18235596707818932","","","0.00000000000000000000","","","0.26963350785340314136"
"518711","false","41-55","0.30964467005076142132","0.15000000000000000000","0.11","0.11","0.11","0.00","0.22","0.19830246913580246","1.00","0.18326881314323482202","0.00000000000000000000","0.17636684303350970018","0.06385268563037754264","0.25130890052356020942"
"518716","true","26-40","0.40609137055837563452","0.10000000000000000000","0.13","0.13","0.13","0.00","0.25","0.27391975308641975","1.00","0.35652912850533471816","0.00000000000000000000","0.17636684303350970018","0.04661310756571212276","0.45811518324607329843"
"518722","false","41-55","0.16243654822335025381","0.05000000000000000000","0.13","0.38","0.50","0.00","0.38","0.3901748971193416","1.00","0.18126239259748843358","0.00000000000000000000","0.17636684303350970018","0.04858740194059818337","0.70680628272251308901"
"518726","true","17-25","","0.10000000000000000000","0.13","0.00","0.13","0.00","0.00","0.15483539094650206","1.00","0.17788688509111509772","","0.00000000000000000000","0.10116780793647571722","0.20942408376963350785"
"518735","true","26-40","0.56091370558375634518","0.10000000000000000000","0.13","0.00","0.00","0.00","0.13","0.1579218106995885","","","0.00000000000000000000","","","0.20942408376963350785"
"518743","false","26-40","0.38155668358714043993","0.10000000000000000000","0.13","0.38","0.38","0.00","0.38","0.286522633744856","1.00","0.21313694016932615743","0.00000000000000000000","0.00000000000000000000","0.07764063213592943700","0.48952879581151832461"
"518747","true","41-55","0.25253807106598984772","0.13333333333333333333","0.38","0.25","0.25","0.00","0.25","0.257201646090535","0.50","0.18520441884619016146","0.00000000000000000000","0.08818342151675485009","0.10114459585522962347","0.42408376963350785340"
"518751","false","26-40","0.50761421319796954315","0.25000000000000000000","0.13","0.38","0.63","0.00","0.38","0.3225308641975309","1.00","0.13892927957699933906","0.00000000000000000000","0.03527336860670194004","0.07278680919965093865","0.56806282722513089005"
"518756","false","41-55","0.33375634517766497462","","0.13","0.50","0.50","0.13","0.50","0.28703703703703703","1.00","0.24282409593050703428","0.00000000000000000000","0.04409171075837742504","0.05360018478386367426","0.66753926701570680628"
"518826","true","26-40","0.60913705583756345178","0.10000000000000000000","0.13","0.13","0.13","0.00","0.13","0.19855967078189302","1.00","0.10848833915588707393","0.00000000000000000000","0.00000000000000000000","0.05458910686571399045","0.30628272251308900524"
"518827","true","41-55","0.65820642978003384095","0.11666666666666666667","0.38","0.25","0.25","0.00","0.50","0.3917181069958848","1.00","0.26324237560192616373","0.00000000000000000000","0.08818342151675485009","0.04647361335325275202","0.71989528795811518325"
"518865","true","26-40","0.38832487309644670051","","0.00","0.38","0.38","0.00","0.38","0.2458847736625514","0.67","0.25332829761117930318","0.00000000000000000000","0.11816578483245149912","0.03873034507778107802","0.40575916230366492147"
"518866","false","41-55","0.29864636209813874788","0.10000000000000000000","0.25","0.38","0.38","0.00","0.38","0.22350823045267493","1.00","0.33119315141787051900","0.00000000000000000000","0.00000000000000000000","0.05033117285778587091","0.35078534031413612565"
"518867","false","26-40","0.30203045685279187818","0.20000000000000000000","0.13","0.25","0.25","0.00","0.25","0.2196502057613169","1.00","0.29864979699745066566","0.00000000000000000000","0.08818342151675485009","0.08655436991762554024","0.34816753926701570681"
"518870","false","26-40","0.23434856175972927242","0.10000000000000000000","0.13","0.25","0.25","0.00","0.38","0.22813786008230452","1.00","0.27084316872816542348","0.00000000000000000000","0.00000000000000000000","0.04511485152443895314","0.35863874345549738220"
"518894","false","41-55","0.06852791878172588832","0.07500000000000000000","0.25","0.13","0.38","0.00","0.13","0.19238683127572015","1.00","0.18405564472980203317","0.00000000000000000000","0.11816578483245149912","0.05177767567888572823","0.29057591623036649215"
"518896","false","55+","0.20050761421319796955","","0.13","0.50","0.50","0.13","0.63","0.20344650205761317","1.00","0.43702199981116041923","0.00000000000000000000","0.13227513227513227513","0.08852479965322644323","0.37696335078534031414"
"518907","false","41-55","0.32639593908629441624","0.20000000000000000000","0.13","0.38","0.38","0.00","0.63","0.3389917695473251","1.00","0.20775501211720643314","0.00000000000000000000","0.11816578483245149912","0.04574206604926670500","0.59162303664921465969"
"518922","false","55+","0.72842639593908629442","0.07500000000000000000","0.25","0.00","0.00","0.00","0.13","0.21141975308641978","","","","","","0.32198952879581151832"
"518925","true","26-40","0.26649746192893401015","0.12500000000000000000","0.25","0.00","0.00","0.00","0.13","0.2391975308641975","","","0.00000000000000000000","","","0.38743455497382198953"
"518931","true","17-25","","0.39999999999999990000","0.13","0.00","0.00","0.00","0.00","0.1476337448559671","","","","","","0.19109947643979057592"
"518954","true","26-40","0.32318104906937394247","0.50000000000000000000","0.13","0.38","0.38","0.00","0.38","0.2052469135802469","1.00","0.19717999559374311522","0.00000000000000000000","0.05820105820105820106","0.05193183398739932778","0.31937172774869109948"
"518956","false","41-55","0.37817258883248730965","0.10000000000000000000","0.11","0.11","0.11","0.00","0.22","0.2711476909007773","1.00","0.23897648947219337173","0.00000000000000000000","0.00000000000000000000","0.04643486916283477865","0.39528795811518324607"
"518963","true","26-40","0.29441624365482233503","0.20000000000000000000","0.38","0.25","0.25","0.00","0.25","0.13991769547325103","0.50","0.16594278160702483241","0.00000000000000000000","0.00000000000000000000","0.02316246690221993958","0.17539267015706806283"
"518971","false","26-40","0.13324873096446700508","0.22499999999999997500","0.44","0.22","0.22","0.00","0.22","0.237997256515775","1.00","0.15432914738929279577","0.00000000000000000000","0.08818342151675485009","0.05677413670616153356","0.33246073298429319372"
"518998","true","41-55","0.33502538071065989848","0.10000000000000000000","0.13","0.38","0.38","0.00","0.38","0.2911522633744856","1.00","0.17096276712932363957","0.00000000000000000000","0.23456790123456790123","0.05134572293814793931","0.49476439790575916230"
"519014","false","26-40","0.42301184433164128596","0.25000000000000000000","0.13","0.13","0.25","0.00","0.38","0.25308641975308643","1.00","0.13284864507600793127","0.00000000000000000000","0.08818342151675485009","0.05061328129175243079","0.42146596858638743455"
"519059","true","26-40","0.42512690355329949239","0.15000000000000000000","0.13","0.25","0.25","0.00","0.25","0.22350823045267487","1.00","0.30445661410631668398","0.00000000000000000000","0.08818342151675485009","0.05955941567743860867","0.35602094240837696335"
"519079","false","41-55","0.48604060913705583757","0.07500000000000000000","0.25","0.38","0.50","0.00","0.50","0.279835390946502","0.75","0.30384288546879425928","0.00000000000000000000","0.08818342151675485009","0.04068550657617623368","0.47382198952879581152"
"519089","true","26-40","0.15989847715736040609","0.10000000000000000000","0.13","0.25","0.38","0.00","0.25","0.24074074074074076","1.00","0.27485600981965820036","0.00000000000000000000","0.17636684303350970018","0.09931085196019555524","0.39267015706806282723"
"519091","false","41-55","0.36040609137055837564","0.12500000000000000000","0.50","0.13","0.13","0.00","0.25","0.17335390946502055","1.00","0.37871777924653007270","0.00000000000000000000","0.17636684303350970018","0.11976164365347072229","0.24607329842931937173"
"519096","true","26-40","0.28553299492385786802","0.12500000000000000000","0.25","0.25","0.25","0.00","0.25","0.2944958847736625","1.00","0.13346237371353035596","0.00000000000000000000","0.00000000000000000000","0.04675927480356362314","0.50261780104712041885"
"519114","true","26-40","0.35532994923857868020","0.05000000000000000000","0.13","0.38","0.38","0.00","0.38","0.2842445620223398","1.00","0.22959745696031221477","0.00000000000000000000","0.05820105820105820106","0.04950995343864823846","0.48952879581151832461"
"519117","true","41-55","0.43781725888324873097","0.13333333333333333333","0.38","0.50","0.50","0.00","0.50","0.25643004115226337","1.00","0.14637428004909829100","0.00000000000000000000","0.08818342151675485009","0.04918742209768637469","0.42146596858638743455"
"519137","false","41-55","0.44331641285956006768","","0.00","0.33","0.33","0.00","0.33","0.18404206675811616","1.00","0.18503131589714537501","0.00000000000000000000","0.05820105820105820106","0.07493369291367821598","0.22513089005235602094"
"519140","false","55+","0.37208121827411167513","0.10000000000000000000","0.13","0.50","0.50","0.00","0.63","0.24897119341563792","1.00","0.07074402794825795487","0.00000000000000000000","0.17636684303350970018","0.05990619408805835593","0.40575916230366492147"
"519171","true","41-55","0.11421319796954314721","0.20000000000000000000","0.22","0.11","0.22","0.00","0.11","0.23868312757201643","1.00","0.22174487772637144746","0.00000000000000000000","0.08818342151675485009","0.07313302870868324839","0.32722513089005235602"
"519191","false","17-25","0.12944162436548223350","","0.00","0.00","0.00","0.00","0.13","0.20958259847148736","","","","","","0.32198952879581151832"
"519205","false","41-55","0.49619289340101522843","","0.00","0.25","0.25","0.00","0.25","0.22350823045267487","1.00","0.26961571145312057408","0.00000000000000000000","0.08818342151675485009","0.04881392977736406742","0.35602094240837696335"
"519210","false","41-55","0.16582064297800338410","0.05000000000000000000","0.11","0.11","0.22","0.00","0.33","0.2238225880201189","1.00","0.20725143990180341800","0.00000000000000000000","0.08818342151675485009","0.04946731810313755233","0.29581151832460732984"
"519211","false","26-40","0.22030456852791878173","0.20000000000000000000","0.25","0.50","0.50","0.00","0.63","0.2525720164609053","0.75","0.25431970541025398924","0.00000000000000000000","0.13227513227513227513","0.04033617172602112487","0.41361256544502617801"
"519248","true","26-40","0.47715736040609137056","0.15000000000000000000","0.13","0.13","0.13","0.00","0.13","0.23842592592592593","1.00","0.06165612312340666604","0.00000000000000000000","0.35273368606701940035","0.15625145876704658791","0.39267015706806282723"
"519254","false","26-40","0.21531302876480541455","","0.00","0.75","0.75","0.00","0.88","0.29115226337448563","1.00","0.24777326661001479243","0.00000000000000000000","0.05820105820105820106","0.06161062983855495014","0.50000000000000000000"
"519260","true","26-40","0.60575296108291032149","0.05000000000000000000","0.13","0.25","0.25","0.00","0.38","0.3395061728395062","1.00","0.31776980455103389670","0.00000000000000000000","0.17636684303350970018","0.04508385837688527513","0.60209424083769633508"
"519267","false","41-55","0.12182741116751269036","0.10000000000000000000","0.11","0.11","0.11","0.00","0.11","0.1579789666209419","1.00","0.17288263620054763478","0.00000000000000000000","0.17636684303350970018","0.05615846441731679677","0.17539267015706806283"
"519285","false","26-40","0.17639593908629441625","0.10000000000000000000","0.13","0.38","0.38","0.00","0.50","0.26620370370370366","1.00","0.30056966606867466088","0.00000000000000000000","0.05820105820105820106","0.04758794088918023192","0.45026178010471204188"
"519312","true","55+","","","0.00","0.00","0.00","0.00","0.00","0.09439300411522633","","","","","","0.07853403141361256545"
"519313","true","17-25","0.53045685279187817259","","0.00","0.13","0.13","0.00","0.13","0.10468106995884774","1.00","0.24020394674723822113","0.00000000000000000000","0.00000000000000000000","0.05392561940049511919","0.10209424083769633508"
"519335","true","55+","0.38324873096446700508","0.15000000000000000000","0.10","0.00","0.00","0.00","0.20","0.1633744855967078","","","0.00000000000000000000","","","0.15968586387434554974"
"519348","false","41-55","0.31641285956006768190","","0.00","0.38","0.38","0.00","0.38","0.3004115226337448","1.00","0.12013344663708179901","0.00000000000000000000","0.11816578483245149912","0.04911591441860632388","0.52617801047120418848"
"519353","false","55+","0.41878172588832487310","","0.00","0.00","0.00","0.00","0.13","0.1990740740740741","","","0.00000000000000000000","","","0.29842931937172774869"
"519357","true","41-55","0.14636209813874788494","0.10000000000000000000","0.44","0.44","0.56","0.00","0.44","0.21947873799725648","1.00","0.06875649136058917949","0.00000000000000000000","0.10582010582010582011","0.05276532228609623709","0.29581151832460732984"
"519368","true","17-25","0.45939086294416243655","0.15000000000000000000","0.11","0.11","0.11","0.00","0.11","0.11728395061728396","1.00","0.10121801529600604287","0.00000000000000000000","0.00000000000000000000","0.05445453753515987719","0.09685863874345549738"
"519383","false","26-40","0.44923857868020304569","","0.11","0.22","0.22","0.11","0.33","0.14017489711934156","0.00","","0.66666666666666666667","0.17636684303350970018","","0.14136125654450261780"
"519392","false","55+","0.28934010152284263959","0.10000000000000000000","0.25","0.13","0.25","0.00","0.13","0.23199588477366256","1.00","0.22245302615428193750","0.00000000000000000000","0.17636684303350970018","0.04963133642028357307","0.36910994764397905759"
"519393","true","41-55","0.14593908629441624366","","0.00","0.13","0.25","0.00","0.25","0.15817901234567902","1.00","0.23902369936738740440","0.00000000000000000000","0.08818342151675485009","0.05029671387952236585","0.21204188481675392670"
"519406","false","17-25","","0.10000000000000000000","0.13","0.00","0.00","0.00","0.00","0.17155349794238683","","","","","","0.24869109947643979058"
"519412","false","41-55","0.41370558375634517767","0.18333333333333330000","0.38","0.13","0.13","0.00","0.25","0.25205761316872427","1.00","0.03757907657445000472","0.00000000000000000000","0.00000000000000000000","0.04577891431236173887","0.41623036649214659686"
"519419","true","26-40","0.68781725888324873096","0.05000000000000000000","0.22","0.11","0.11","0.00","0.11","0.13077274805669867","1.00","0.15626475309224813521","0.00000000000000000000","0.00000000000000000000","0.05017874613574629153","0.12303664921465968586"
"519430","false","26-40","0.14974619289340101523","0.27500000000000000000","0.25","0.25","0.25","0.00","0.25","0.24717078189300412","1.00","0.15489566613162118780","0.00000000000000000000","0.08818342151675485009","0.07010994180274383339","0.40575916230366492147"
"519446","false","41-55","0.38578680203045685279","","0.00","0.38","0.50","0.00","0.38","0.220679012345679","1.00","0.24065244075158153149","0.00000000000000000000","0.22045855379188712522","0.04693165068851487799","0.35602094240837696335"
"519469","false","26-40","0.40545685279187817259","","0.13","0.38","0.38","0.13","0.50","0.17519106407995297","1.00","0.10376734963648380701","0.00000000000000000000","0.05820105820105820106","0.16821077988228090927","0.30890052356020942408"
"519515","true","41-55","0.23096446700507614213","0.20000000000000000000","0.13","0.25","0.38","0.00","0.38","0.205761316872428","1.00","0.19145186164353381802","0.00000000000000000000","0.23456790123456790123","0.04850241510183385169","0.31937172774869109948"
"519529","true","17-25","0.07868020304568527919","0.10000000000000000000","0.13","0.13","0.13","0.00","0.13","0.18338477366255143","1.00","0.07987914266830327637","0.00000000000000000000","0.17636684303350970018","0.05799217775071388943","0.27486910994764397906"
"519532","false","41-55","0.23096446700507614213","0.11666666666666666667","0.33","0.33","0.33","0.00","0.33","0.20644718792866942","1.00","0.17366946778711484594","0.00000000000000000000","0.23456790123456790123","0.07136107760838344720","0.26701570680628272251"
"519541","false","41-55","0.42893401015228426396","","0.00","0.25","0.25","0.00","0.25","0.20704732510288065","1.00","0.24072325559437258050","0.00000000000000000000","0.08818342151675485009","0.05459995757815666771","0.31937172774869109948"
"519548","true","17-25","","","0.00","0.00","0.00","0.00","0.00","0.17566872427983538","","","","","","0.25392670157068062827"
"519554","true","26-40","0.37436548223350253807","0.05000000000000000000","0.22","0.33","0.33","0.00","0.33","0.21787837219935985","1.00","0.26415510024234412866","0.00000000000000000000","0.11816578483245149912","0.05157097024835006721","0.29319371727748691099"
"519561","false","55+","","","0.00","0.00","0.00","0.00","0.00","0.09799382716049385","","","","","","0.08115183246073298429"
"519595","false","41-55","0.12098138747884940778","0.12500000000000000000","0.25","0.38","0.50","0.00","0.38","0.22685185185185186","1.00","0.31106599943348125767","0.00000000000000000000","0.04409171075837742504","0.04493902660338133242","0.36387434554973821990"
"519596","true","26-40","0.25761421319796954315","0.07500000000000000000","0.25","0.25","0.25","0.00","0.25","0.26080246913580246","1.00","0.20484373524690775187","0.00000000000000000000","0.00000000000000000000","0.05021602778847103496","0.42931937172774869110"
"519604","false","41-55","0.27834179357021996616","0.15000000000000000000","0.13","0.38","0.38","0.00","0.38","0.18801440329218105","1.00","0.06458313662543669153","0.00000000000000000000","0.05820105820105820106","0.05051536233784433150","0.27748691099476439791"
"519626","true","41-55","0.22335025380710659899","0.10000000000000000000","0.25","0.38","0.38","0.00","0.38","0.1781305114638448","1.00","0.11065999433481257672","0.00000000000000000000","0.05820105820105820106","0.05245584183995297867","0.25916230366492146597"
"519631","false","41-55","0.35406091370558375635","0.10000000000000000000","0.13","0.75","0.75","0.00","0.75","0.34130658436213995","1.00","0.12109338117269379662","0.00000000000000000000","0.08818342151675485009","0.05028767801853369020","0.60471204188481675393"
"519664","true","41-55","0.35532994923857868020","0.39999999999999990000","0.13","0.25","0.25","0.00","0.25","0.30776014109347444","1.00","0.09380606175054291380","0.00000000000000000000","0.17636684303350970018","0.05942325411654384162","0.53664921465968586387"
"519687","true","17-25","","0.05000000000000000000","0.22","0.00","0.00","0.00","0.00","0.16872427983539096","","","","","","0.19633507853403141361"
